name_cleaned,google_maps_link,area,price_level,latitude,longitude,category,dine_in,takeout,delivery,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_coffee,serves_dessert,outdoor_seating,live_music,good_for_children,good_for_groups,good_for_watching_sports,restroom,parking_free_lot,parking_free_street,accepts_debit_cards,accepts_cash_only,wheelchair_accessible,is_open_24_7,open_after_midnight,is_closed_any_day,rating
Seafront - BBQ & Grill,https://maps.google.com/?cid=11497478506982808958&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Central Karachi,PRICE_LEVEL_MODERATE,24.8424799,66.9951804,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.2
Al Asif Restaurant,https://maps.google.com/?cid=8760772299548967806&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Federal B Area,PRICE_LEVEL_MODERATE,24.9099001,67.0556664,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.2
The House of Kabab,https://maps.google.com/?cid=3610273650470214228&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Malir,PRICE_LEVEL_MODERATE,24.9310364,67.1778531,Restaurant,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.2
Quetta mursaleen pyala hotel,https://maps.google.com/?cid=15523685929909702073&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Surjani Town,PRICE_LEVEL_INEXPENSIVE,25.0115585,67.0573043,Restaurant,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4.2
New VIP Fast Food & Restaurant,https://maps.google.com/?cid=13391174116374219238&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Orangi Town,PRICE_LEVEL_MODERATE,24.9409871,67.0006333,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.2
Anwar Baloch Restaurant & Fast Food,https://maps.google.com/?cid=15717012665832043558&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Malir,PRICE_LEVEL_MODERATE,24.8698255,67.2003604,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,4.1
Dua Restaurant Clifton,https://maps.google.com/?cid=1257827425702196537&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Clifton,PRICE_LEVEL_MODERATE,24.8103648,67.0175102,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4.1
Waheed Kabab House Burns Road,https://maps.google.com/?cid=9969779268708865109&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Burns Road,PRICE_LEVEL_INEXPENSIVE,24.8565943,67.0165308,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
Allah Wala Biryani,https://maps.google.com/?cid=12527363546066594443&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Khudadad Colony,PRICE_LEVEL_MODERATE,24.8703393,67.0471324,Restaurant,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.1
Royal Ice & Spice,https://maps.google.com/?cid=15136931959765692400&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Sindhi Muslim,PRICE_LEVEL_MODERATE,24.862927,67.0546004,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.1
Cafe Clifton,https://maps.google.com/?cid=3769366103894814169&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,DHA,PRICE_LEVEL_INEXPENSIVE,24.8015464,67.0368535,Cafe,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4.1
Maliks,https://maps.google.com/?cid=15410668447424130174&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Central Karachi,PRICE_LEVEL_MODERATE,24.8797138,67.0715946,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
Del Frio - SMCHS,https://maps.google.com/?cid=5776059056831618837&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Sindhi Muslim,PRICE_LEVEL_MODERATE,24.8636023,67.0546906,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1
Madni Biryani,https://maps.google.com/?cid=210398003719056713&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Central Karachi,PRICE_LEVEL_INEXPENSIVE,24.954137,67.0654436,Indian Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1
Rangoli Restaurant,https://maps.google.com/?cid=4289583510329493386&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Cantonment,PRICE_LEVEL_MODERATE,24.8874219,67.0897712,Buffet Restaurant,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.1
Chullu Kabab Sistani,https://maps.google.com/?cid=14306891996322155594&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Saddar,PRICE_LEVEL_MODERATE,24.8567746,67.0314352,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1
Kashif Foods,https://maps.google.com/?cid=6550480057003404275&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Gulshan-e-Iqbal,PRICE_LEVEL_MODERATE,24.922881,67.0893901,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.1
Gloria Jean's Coffees SMCHS,https://maps.google.com/?cid=15062751875598969817&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Sindhi Muslim,PRICE_LEVEL_EXPENSIVE,24.863929,67.0549433,Cafe,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.1
Zameer Ansari BBQ & Grill,https://maps.google.com/?cid=15447605269485908731&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Central Karachi,PRICE_LEVEL_MODERATE,24.8793628,67.0721743,Barbecue Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1
Royal Taj Restaurant,https://maps.google.com/?cid=14504379329133450940&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Gulshan-e-Iqbal,PRICE_LEVEL_EXPENSIVE,24.930291,67.0998433,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.1
Koila Karahi,https://maps.google.com/?cid=10995699909604623108&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Central Karachi,PRICE_LEVEL_MODERATE,24.9839012,67.2226814,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.1
Donisl Snacks & Restaurant,https://maps.google.com/?cid=17387228221050606113&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Nazimabad,PRICE_LEVEL_MODERATE,24.9396869,67.0511491,Barbecue Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
Shahid Shinwari Restaurant,https://maps.google.com/?cid=18314519367358119648&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Gulshan-e-Iqbal,PRICE_LEVEL_MODERATE,24.8984635,67.1169118,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
Karachi Haleem (hussainabad branch),https://maps.google.com/?cid=17401709890495887974&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Federal B Area,PRICE_LEVEL_INEXPENSIVE,24.9158957,67.0595726,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
Haveli (Super Highway),https://maps.google.com/?cid=8788348961737363063&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Scheme 33,PRICE_LEVEL_EXPENSIVE,24.9752704,67.1189674,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.1
Del Frio,https://maps.google.com/?cid=5911814517737311372&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Clifton,PRICE_LEVEL_MODERATE,24.8165817,67.0204827,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.1
Bella Vita - Tipu Sultan,https://maps.google.com/?cid=15952524399652234854&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Tipu Sultan,PRICE_LEVEL_EXPENSIVE,24.866111,67.0778193,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.1
Shams Chaat House,https://maps.google.com/?cid=4032279027212714447&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Garden East,PRICE_LEVEL_INEXPENSIVE,24.8845897,67.0342934,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4.1
Pranzo,https://maps.google.com/?cid=1296974323547164965&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Clifton,PRICE_LEVEL_EXPENSIVE,24.8171587,67.022949,Fine Dining Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.1
Food Break () Gulshan,https://maps.google.com/?cid=5792783243280196635&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Gulshan-e-Iqbal,PRICE_LEVEL_MODERATE,24.9087214,67.0839601,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1
Mr Cone food center,https://maps.google.com/?cid=7489818385152660466&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Surjani Town,PRICE_LEVEL_INEXPENSIVE,25.0189551,67.0632328,Fast Food Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4.1
"Dua Restaurant, Hawksbay Beach -",https://maps.google.com/?cid=3580266236911580620&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Keamari,PRICE_LEVEL_EXPENSIVE,24.86237,66.8489654,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.1
Crescent Roll Corner,https://maps.google.com/?cid=9158423674974316722&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Bahadurabad,PRICE_LEVEL_MODERATE,24.8825166,67.065752,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
Tayyabi'z Restaurant,https://maps.google.com/?cid=3426040701575286109&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Federal B Area,PRICE_LEVEL_MODERATE,24.9152276,67.058423,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
Big Bash DHA,https://maps.google.com/?cid=8825314923541319597&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,DHA,PRICE_LEVEL_MODERATE,24.8140982,67.0510767,Fast Food Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.1
Delhi Sohail Restaurant,https://maps.google.com/?cid=6801090219999979263&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Nazimabad,PRICE_LEVEL_MODERATE,24.9395051,67.0522055,Restaurant,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1
Yuan Tung Restaurant,https://maps.google.com/?cid=1326550688876509651&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Central Karachi,PRICE_LEVEL_MODERATE,24.8672222,67.0577778,Chinese Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1
Food Break,https://maps.google.com/?cid=2674071985914115506&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Bahadurabad,PRICE_LEVEL_MODERATE,24.8816902,67.0675277,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
Miss Hen,https://maps.google.com/?cid=13675149114057419983&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Gulistan-e-Johar,PRICE_LEVEL_INEXPENSIVE,24.9097633,67.1227741,Fast Food Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
E Street Mews Cafe,https://maps.google.com/?cid=2288054967603730667&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Clifton,PRICE_LEVEL_EXPENSIVE,24.8080764,67.0351726,Cafe,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.1
Mandi Al Khaleej,https://maps.google.com/?cid=1466730923263098478&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Tariq Road,PRICE_LEVEL_EXPENSIVE,24.8729581,67.058137,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.1
Karachi Haleem - DHA Branch,https://maps.google.com/?cid=8942980706471333242&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,DHA,PRICE_LEVEL_MODERATE,24.7930584,67.0646,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.1
FLOC - for the love of coffee,https://maps.google.com/?cid=5050079996475417243&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,DHA,PRICE_LEVEL_EXPENSIVE,24.8188218,67.0394046,Cafe,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.1
Sindhi Hotel Liaquatabad,https://maps.google.com/?cid=2061108363669051850&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Liaquatabad,PRICE_LEVEL_INEXPENSIVE,24.8997493,67.0537412,Restaurant,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4.1
The White Biryani,https://maps.google.com/?cid=13172659467274619819&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,DHA,PRICE_LEVEL_MODERATE,24.8091267,67.0696469,Indian Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1
VIP Restaurant BBQ &fast food,https://maps.google.com/?cid=11935124490838599154&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Korangi,PRICE_LEVEL_MODERATE,24.8436817,67.1328795,Restaurant,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4.1
CAFE Karachi Buffer Zone,https://maps.google.com/?cid=17121240485589215053&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Central Karachi,PRICE_LEVEL_INEXPENSIVE,24.9599204,67.0636252,Cafe,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4.1
Markhor Smoked Meat,https://maps.google.com/?cid=5096890394214404801&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,DHA,PRICE_LEVEL_EXPENSIVE,24.800423,67.0666509,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.1
Rajjo Ice Cream,https://maps.google.com/?cid=10278368605766159220&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Bahadurabad,PRICE_LEVEL_INEXPENSIVE,24.8814281,67.0672447,Dessert Shop,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
The Pakistani,https://maps.google.com/?cid=2357171663467005779&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Civil Lines,PRICE_LEVEL_MODERATE,24.849378,67.031105,Restaurant,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.1
Karachi Haleem North Nazimabad Branch,https://maps.google.com/?cid=11319406240922056764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Nazimabad,PRICE_LEVEL_MODERATE,24.939182,67.0518734,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1
Casa Villa,https://maps.google.com/?cid=6731766021048122904&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Clifton,PRICE_LEVEL_EXPENSIVE,24.80761,67.0343765,Restaurant,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.1
Gohar Restaurant,https://maps.google.com/?cid=11725177769666288120&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Orangi Town,PRICE_LEVEL_MODERATE,24.9530658,66.9870134,Restaurant,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.1
